Author,Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
Goran Stevanovic,"Poluga J., Barac A., Katanic N., Rubino S., Milosevic B., Urosevic A., Mitrovic N., Kelic I., Micic J., Stevanovic G.",Tick-borne encephalitis in serbia: A case series,2019,Journal of Infection in Developing Countries,13,6,,510,515,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069843367&doi=10.3855%2fjidc.11516&partnerID=40&md5=17095a1423ba223aa03021fea7e0653d,Article,Scopus
Goran Stevanovic,"Stosic M., Plavsa D., Mavroeidi N., Jovanovic D., Vucinic V.M., Stevanovic G., Sagic L., Spahic S., Rakic U., Grgurevic A.","Tuberculosis outbreak among high school students in Novi Pazar, Serbia 2016: A retrospective-cohort study",2019,Journal of Infection in Developing Countries,13,2,,101,110,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064942861&doi=10.3855%2fjidc.10952&partnerID=40&md5=9eaf9401c387751833c4ecd316d4336c,Article,Scopus
Goran Stevanovic,"Banko A.V., Lazarevic I.B., Karalic D.Z., Djukic V.B., Cupic M.D., Stevanovic G., Jovanovic T.P.",The sequence analysis of Epstein–Barr virus EBNA1 gene: could viral screening markers for nasopharyngeal carcinoma be identified?,2019,Medical Microbiology and Immunology,208,1,,81,88,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053546911&doi=10.1007%2fs00430-018-0561-2&partnerID=40&md5=4adab209af2215478db4d5f5342887bf,Article,Scopus
Goran Stevanovic,"Basaric D., Lekic N., Djordjevic V., Ceranic M., Barac A., Stevanovic G., Milosevic I.",Actinomycotic hepatic abscess in woman with longstanding intrauterine contraceptive device,2018,Journal of Infection in Developing Countries,12,8,,683,686,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85055257306&doi=10.3855%2fJIDC.10419&partnerID=40&md5=912030d0d1ec8781bf5ba9fd39ec2f6e,Article,Scopus
Goran Stevanovic,"Milosevic I., Korac M., Popovic N., Lavadinovic L., Urosevic A., Milosevic B., Jevtovic D., Pelemis M., Stevanovic G.","Influenza a H1N1 virus infection among pregnant women in a tertiary hospital in Belgrade, Serbia",2018,Journal of Infection in Developing Countries,12,5,,380,384,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85048273787&doi=10.3855%2fjidc.8454&partnerID=40&md5=b4dfb4bbda8eaaca85a4355e43f683df,Article,Scopus
Goran Stevanovic,"Jovanovic M., Tosic T., Jovanovic S., Stosovic R., Stevanovic G., Velebit B., Zervos M.J.",Presence of the esp gene in Enterococcus faecium derived from oropharyngeal microbiota of haematology patients,2018,Archives of Oral Biology,88,NaN,,54,59,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041496714&doi=10.1016%2fj.archoralbio.2018.01.008&partnerID=40&md5=089ec50068e31614a9e093894b0e2086,Article,Scopus
Goran Stevanovic,"Barac A., Donadu M., Usai D., Spiric V.T., Mazzarello V., Zanetti S., Aleksic E., Stevanovic G., Nikolic N., Rubino S.",Antifungal activity of Myrtus communis against Malassezia sp. isolated from the skin of patients with pityriasis versicolor,2018,Infection,46,2,,253,257,0,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85034605991&doi=10.1007%2fs15010-017-1102-4&partnerID=40&md5=fd61323c0854b6e4418882ac7f3a151a,Article,Scopus
Goran Stevanovic,"Stevanovic G., Lavadinovic L., Filipovic Vignjevic S., Holt R., Ilic K., Berlanda Scorza F., Sparrow E., Stoiljkovic V., Torelli G., Madenwald T., Socquet M., Barac A., Ilieva-Borisova Y., Pelemis M., Flores J.",Safety and immunogenicity of a seasonal trivalent inactivated split influenza vaccine: a phase I randomized clinical trial in healthy Serbian adults,2018,Human Vaccines and Immunotherapeutics,14,3,,579,586,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042401465&doi=10.1080%2f21645515.2017.1415683&partnerID=40&md5=3105e141cb73da990943d048fb8cf649,Article,Scopus
Goran Stevanovic,"Karic U., Pesic-Pavlovic I., Stevanovic G., Korac M., Nikolic N., Radovanovic-Spurnic A., Barac A., Mitrovic N., Markovic A., Markovic M., Petkovic A., Ostojic I., Perunicic S., Kekic N., Glidzic M., Djonin-Nenezic M., Brmbolic B., Milosevic I.",FIB-4 and APRI scores for predicting severe fibrosis in chronic hepatitis C - A developing country’s perspective in DAA era,2018,Journal of Infection in Developing Countries,12,3,,178,182,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85045247352&doi=10.3855%2fjidc.10190&partnerID=40&md5=ff2c9325e4ff8991bd58bfb9a39eed7c,Article,Scopus
Goran Stevanovic,"Trifunovic D., Vujisic-Tesic B., Obrenovic-Kircanski B., Ivanovic B., Kalimanovska-Ostric D., Petrovic M., Boricic-Kostic M., Matic S., Stevanovic G., Marinkovic J., Petrovic O., Draganic G., Tomic-Dragovic M., Putnik S., Markovic D., Tutus V., Jovanovic I., Markovic M., Petrovic I.M., Petrovic J.M., Stepanovic J.",The relationship between causative microorganisms and cardiac lesions caused by infective endocarditis: New perspectives from the contemporary cohort of patients,2018,Journal of Cardiology,71,3,,291,298,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85031718724&doi=10.1016%2fj.jjcc.2017.08.010&partnerID=40&md5=1d94e17ef0e14e876edf99cd7f63ad96,Article,Scopus
Goran Stevanovic,"Barac A., Stevanovic G., Pekmezovic M., Rakocevic Z., Stosovic R., Erovic B., Tomic Spiric V.",Study toward resolving the controversy over the definition of allergic fungal rhinosinusitis,2018,Medical Mycology,56,2,,162,171,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042648779&doi=10.1093%2fmmy%2fmyx032&partnerID=40&md5=f747eb08ca719a23f2eac001f45d5e59,Article,Scopus
Goran Stevanovic,"Milosevic I., Karic U., Pesic-Pavlovic I., Stevanovic G., Barac A., Smiljanic M., Arsenovic A., Stevanovic O., Djonin-Nenezic M., Brmbolic B.",Successful treatment of chronic hepatitis C in a hemodialysis,2018,Journal of Infection in Developing Countries,12,2,,142,145,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85043758182&doi=10.3855%2fjidc.10257&partnerID=40&md5=0796c1270c6ef890eac5d6dc4a7297ce,Article,Scopus
Goran Stevanovic,"Vukicevic T.A., Dudvarski-Ilic A., Zugic V., Stevanovic G., Rubino S., Barac A.",Subacute invasive pulmonary aspergillosis as a rare cause of pneumothorax in immunocompetent patient: brief report,2017,Infection,45,3,,377,380,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85013644431&doi=10.1007%2fs15010-017-0994-3&partnerID=40&md5=c6c47891d3586de7931f455758956758,Article,Scopus
Goran Stevanovic,"Barac A., Vukicevic T.A., Ilic A.D., Rubino S., Zugic V., Stevanovic G.",Complications of chronic necrotizing pulmonary aspergillosis: Review of published case reports,2017,Revista do Instituto de Medicina Tropical de Sao Paulo,59,NaN,e19,0,0,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018529133&doi=10.1590%2fS1678-9946201759019&partnerID=40&md5=50fd613a394b7f750467619d66bfc58c,Review,Scopus
Goran Stevanovic,"Jovanovic M., Tosic T., Jovanovic S., Stevanovic G., Drakulovic M., Stosovic R., Zervos M.",Local spread of Tn1546-like element among three species of vancomycin resistant enterococci in an intensive care unit,2017,Journal of Infection in Developing Countries,11,9,,684,690,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85030830722&doi=10.3855%2fjidc.7959&partnerID=40&md5=33a570808c5fd05e856301795f7d39c5,Article,Scopus
Goran Stevanovic,"Dimitrijevic D., Ilic D., Rakic Adrovic S., Suljagic V., Pelemis M., Stevanovic G., Milinkovic M., Sipetic Grujicic S.",Predictors of hospitalization and admission to intensive care units of influenza patients in Serbia through four influenza seasons from 2010/2011 to 2013/2014,2017,Japanese Journal of Infectious Diseases,70,3,,275,283,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85019912982&doi=10.7883%2fyoken.JJID.2016.210&partnerID=40&md5=4eb217fd56c3e53e9154c512b89e7d09,Article,Scopus
Goran Stevanovic,"Zec S., Despotovic A., Spurnic-Radovanovic A., Milosevic I., Jovanovic M., Pelemis M., Stevanovic G.",Antimicrobial resistance in patients with urinary tract infections and the impact on empiric therapy in Serbia,2016,Journal of Infection in Developing Countries,10,10,,1065,1072,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994182263&doi=10.3855%2fjidc.8124&partnerID=40&md5=79714283c5d1ddbd5a7a2227338abce1,Article,Scopus
Goran Stevanovic,"Urosevic A., Dulovic O., Milosevic B., Maksic N., Popovic N., Milosevic I., Delic D., Jevtovic D., Poluga J., Jordovic J., Perunicic S., Stevanovic G.",The Importance of Haematological and Biochemical Findings in Patients with West Nile Virus Neuroinvasive Disease,2016,Journal of Medical Biochemistry,35,4,,451,457,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994834780&doi=10.1515%2fjomb-2016-0022&partnerID=40&md5=7009ec5fc3fad529f352846bcbdeadd0,Article,Scopus
Goran Stevanovic,"Banko A., Lazarevic I., Stevanovic G., Cirkovic A., Karalic D., Cupic M., Banko B., Milovanovic J., Jovanovic T.",Analysis of the variability of Epstein-Barr virus genes in infectious mononucleosis: Investigation of the potential correlation with biochemical parameters of hepatic involvement,2016,Journal of Medical Biochemistry,35,3,,337,346,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84978790874&doi=10.1515%2fjomb-2015-0021&partnerID=40&md5=4fca057a2fe667ea9f251007ef1b9c3f,Article,Scopus
Goran Stevanovic,"Poluga J., Milosevic I., Jordovic J., Dakic Z., Lavadinovic L., Stevanovic G., Milosevic B., Jevtovic Dj., Pavlovic M.",Clinical characteristics of imported malaria: An 11-year experience in a Serbian referral center,2016,Journal of Infection in Developing Countries,10,7,,770,776,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980413851&doi=10.3855%2fjidc.6799&partnerID=40&md5=97d156d4214323e9f28233df49b71dbe,Article,Scopus
Goran Stevanovic,"Radovanovic Spurnic A.P., Stevanovic G., Dakic Z., Ofori Belic I., Spurnic I., Pelemis M.",HUMAN SUBCUTANEOUS DIROFILARIASIS - CASE REPORT,2015,Medicinski pregled,68,8-Jul,,273,276,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84953391406&doi=10.2298%2fMPNS1508273R&partnerID=40&md5=e7d5e4f4280637b11122070231fda1ff,Article,Scopus
Goran Stevanovic,"Jovanovic M., Milosevic B., Tosic T., Stevanovic G., Mioljevic V., Indic N., Velebit B., Zervos M.","Molecular typing, pathogenicity factor genes and antimicrobial susceptibility of vancomycin resistant enterococci in Belgrade, Serbia",2015,Acta Microbiologica et Immunologica Hungarica,62,2,,147,160,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938692435&doi=10.1556%2f030.62.2015.2.5&partnerID=40&md5=cc4bb66c20abc0a7ac758364ae888508,Article,Scopus
Goran Stevanovic,"Milosevic I., Korac M., Stevanovic G., Jevtovic D., Milosevic B., Jovanovic M., Dulovic O., Pavlovic M.","Nosocomial infections in the intesive care unit, univerisity hospital for infectious and tropical diseases, Belgrade, Serbia [Bolnicke infekcije u Odeljenju intenzivne nege univerzitetske klinike za infektivne i tropske bolesti, Beograd]",2014,Vojnosanitetski Pregled,71,2,,131,136,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893868743&doi=10.2298%2fVSP1402131M&partnerID=40&md5=f1a88f9c8abed1d372e68d3bd5324477,Article,Scopus
Goran Stevanovic,"Popovic N., Milosevic B., Urosevic A., Poluga J., Popovic N., Stevanovic G., Milosevic I., Korac M., Mitrovic N., Lavadinovic L., Nikolic J., Dulovic O.",Clinical characteristics and functional outcome of patients with West Nile neuroinvasive disease in Serbia,2014,Journal of Neurology,261,6,,1104,1111,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903637449&doi=10.1007%2fs00415-014-7318-7&partnerID=40&md5=13d757600afdfcac87bf64894aafc5ee,Article,Scopus
Goran Stevanovic,"Jovanovic M., Milosevic B., Dulovic O., Pelemis M., Stevanovic G., Tosic T., Stosovic B., Zervos M.J.",Molecular characterization of vancomycin-resistant enterococci in Serbia: Intensive care unit as the source,2013,Acta Microbiologica et Immunologica Hungarica,60,4,,433,446,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890064360&doi=10.1556%2fAMicr.60.2013.4.5&partnerID=40&md5=aa700cf6c87288214726fb943771ba8e,Article,Scopus
Goran Stevanovic,"Antic D., Petrovic N., Pelemis M., Stevanovic G., Perunicic M., Mihaljevic B.","""Invisible"" primary cutaneous diffuse large B-cell lymphoma, leg type, as a cause of fever of unknown origin",2013,Journal of Clinical Oncology,31,17,,0,0,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890610522&doi=10.1200%2fJCO.2012.46.7449&partnerID=40&md5=c498ef2482fe391892874e7847a2b93e,Article,Scopus
Goran Stevanovic,"Pelemis M., Stevanovic G., Lavadinovic L., Matic S., Milosevic I., Korac M., Pelemis S., Nedeljkovic M., Prostran M.",A rare case of Candida parapsilosis endocarditis in a young healthy woman - case report,2013,Journal of Cardiothoracic Surgery,8,1,29,0,0,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874096937&doi=10.1186%2f1749-8090-8-29&partnerID=40&md5=d7d25d7f0361442923a212aff3cdb881,Article,Scopus
Goran Stevanovic,"Stevanovic G., Pelemis M., Pelemis S., Pavlovic M.",Non-specific biological markers as a screening test for diagnostic of extrapulmonary tuberculosis,2012,Archives of Biological Sciences,64,2,,489,496,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862244947&doi=10.2298%2fABS1202489S&partnerID=40&md5=0e3a4078f5bff5e6c0d6669ed9cb9078,Article,Scopus
Goran Stevanovic,"Banko A., Lazarevic I., Cupic M., Stevanovic G., Boricic I., Jovanovic T.",Carboxy-terminal sequence variation of LMP1 gene in Epstein-Barr-virus-associated mononucleosis and tumors from Serbian patients,2012,Journal of Medical Virology,84,4,,632,642,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84856816773&doi=10.1002%2fjmv.23217&partnerID=40&md5=b97d5eff058a3d63106f9057fc4e7551,Article,Scopus
Goran Stevanovic,"Dakic Z., Pelemis M., Djurkovic-Djakovic O., Lavadinovic L., Nikolic A., Stevanovic G., Poluga J., Ofori-Belic I., Milosevic B., Pavlovic M.","Imported malaria in Belgrade, Serbia, between 2001 and 2009",2011,Wiener Klinische Wochenschrift,123,SUPPL. 1,,15,19,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-83655163867&doi=10.1007%2fs00508-011-0040-x&partnerID=40&md5=e404dff9c8f7ea4f0196f8c0f1a1fcd1,Article,Scopus
Goran Stevanovic,"Markovic-Denic L., Trifunovic V.S., Zugic V., Radojcic D., Stevanovic G.",The first outbreak of brucellosis in the region of sabac [Prva epidemija bruceloze u sabackom okrugu],2010,Vojnosanitetski Pregled,67,8,,634,637,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77957684445&doi=10.2298%2fVSP1008634M&partnerID=40&md5=582de200c6873a94f183f7e5de8fd831,Article,Scopus
Goran Stevanovic,"Banko A.V., Lazarevic I.B., Cupic M.D., Knezevic A.M., Stevanovic G.D., Krejovic-Trivic S.B., Jovanovic T.P.",Correlation between results of PCR and specific serological tests in diagnosis of Epstein-Barr virus in patients with mononucleosis syndrome,2009,Acta chirurgica Iugoslavica,56,3,,71,76,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77950377381&doi=10.2298%2fACI0903071B&partnerID=40&md5=01cca8d6357706b08b9831009c0b8330,Article,Scopus
Goran Stevanovic,"Dulovic O., Stevanovic G., Milosevic B., Gvozdenovic E., Dokic L., Popovic N., Nikolic S., Pavlovic M.",Systemic manifestations in the course of meningococcal disease,2009,Vojnosanitetski Pregled,66,8,,629,634,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-69249109546&doi=10.2298%2fVSP0908629D&partnerID=40&md5=460eb446fb6b7c6d38fad4fda252c70f,Article,Scopus
Goran Stevanovic,"Dakic Z.D., Pelemis M.R., Stevanovic G.D., Poluga J.L., Lavadinovic L.S., Milosevic I.S., Indjic N.K., Ofori-Belic I.V., Pavlovic M.D.",Epidemiology and diagnostics of visceral leishmaniasis in Serbia,2009,Clinical Microbiology and Infection,15,12,,1173,1176,0,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70649086896&doi=10.1111%2fj.1469-0691.2009.02768.x&partnerID=40&md5=caf96f3bea88c879ebaee86ef447753a,Article,Scopus
Goran Stevanovic,"Jovanovic M., Stevanovic G., Tosic T., Stosovic B., Zervos M.J.",Streptococcus equi subsp. zooepidemicus meningitis,2008,Journal of Medical Microbiology,57,3,,373,375,0,20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-40549109527&doi=10.1099%2fjmm.0.47487-0&partnerID=40&md5=68ac232c08e02f659781d12879193981,Article,Scopus
Jasmina Poluga,"Adzic-Vukicevic T., Cevik M., Poluga J., Micic J., Rubino S., Paglietti B., Barac A.",An exceptional case report of disseminated cryptococcosis in a hitherto immunocompetent patient,2020,Revista do Instituto de Medicina Tropical de Sao Paulo,62,NaN,e3,0,0,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85078313382&doi=10.1590%2fs1678-9946202062003&partnerID=40&md5=47cd97a33ae415164ebb049c0bcb43ef,Article,Scopus
Jasmina Poluga,"Milosevic B., Cevik M., Urosevic A., Nikolic N., Poluga J., Jovanovic M., Milosevic I., Micic J., Paglietti B., Barac A.",Risk factors associated with poor clinical outcome in pyogenic spinal infections: 5-years’ intensive care experience,2020,Journal of Infection in Developing Countries,14,1,,36,41,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85079135647&doi=10.3855%2fjidc.12260&partnerID=40&md5=0e3ad5c503118e85ffa1897833b04ad4,Article,Scopus
Jasmina Poluga,"Poluga J., Barac A., Katanic N., Rubino S., Milosevic B., Urosevic A., Mitrovic N., Kelic I., Micic J., Stevanovic G.",Tick-borne encephalitis in serbia: A case series,2019,Journal of Infection in Developing Countries,13,6,,510,515,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069843367&doi=10.3855%2fjidc.11516&partnerID=40&md5=17095a1423ba223aa03021fea7e0653d,Article,Scopus
Jasmina Poluga,"Poluga J., Karic U., Dakic Z., Katanic N., Lavadinovic L., Milosevic B., Nikolic N., Urosevic A., Jegorovic B., Pavlovic M.",Severe imported malaria in a serbian referral center [Teska importovana malarija u tercijarnoj zravstvenoj ustanovi u Srbiji],2019,Vojnosanitetski Pregled,76,5,,470,475,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069729995&doi=10.2298%2fVSP170509124P&partnerID=40&md5=9a21b9be5726bcae45da21f3cb0c0947,Article,Scopus
Jasmina Poluga,"Karic U., Katanic N., Perunicic S., Mitrovic N., Nikolic N., Markovic M., Bojovic K., Malinic J., Poluga J., Babic J.S.",Herpes zoster – Is there a need for new treatment recommendations?,2019,Vojnosanitetski Pregled,76,11,,1147,1152,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076951628&doi=10.2298%2fVSP170905021K&partnerID=40&md5=728273737abfca6774a87a2416d37bae,Article,Scopus
Jasmina Poluga,"Urosevic A., Dulovic O., Milosevic B., Maksic N., Popovic N., Milosevic I., Delic D., Jevtovic D., Poluga J., Jordovic J., Perunicic S., Stevanovic G.",The Importance of Haematological and Biochemical Findings in Patients with West Nile Virus Neuroinvasive Disease,2016,Journal of Medical Biochemistry,35,4,,451,457,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84994834780&doi=10.1515%2fjomb-2016-0022&partnerID=40&md5=7009ec5fc3fad529f352846bcbdeadd0,Article,Scopus
Jasmina Poluga,"Poluga J., Milosevic I., Jordovic J., Dakic Z., Lavadinovic L., Stevanovic G., Milosevic B., Jevtovic Dj., Pavlovic M.",Clinical characteristics of imported malaria: An 11-year experience in a Serbian referral center,2016,Journal of Infection in Developing Countries,10,7,,770,776,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84980413851&doi=10.3855%2fjidc.6799&partnerID=40&md5=97d156d4214323e9f28233df49b71dbe,Article,Scopus
Jasmina Poluga,"Popovic N., Milosevic B., Urosevic A., Poluga J., Popovic N., Stevanovic G., Milosevic I., Korac M., Mitrovic N., Lavadinovic L., Nikolic J., Dulovic O.",Clinical characteristics and functional outcome of patients with West Nile neuroinvasive disease in Serbia,2014,Journal of Neurology,261,6,,1104,1111,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84903637449&doi=10.1007%2fs00415-014-7318-7&partnerID=40&md5=13d757600afdfcac87bf64894aafc5ee,Article,Scopus
Jasmina Poluga,"Popovic N., Milosevic B., Urosevic A., Poluga J., Lavadinovic L., Nedelijkovic J., Jevtovic D., Dulovic O.","Outbreak of west Nile virus infection among humans in Serbia, August to October 2012",2013,Eurosurveillance,18,43,,0,0,0,46,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84886651899&doi=10.2807%2f1560-7917.ES2013.18.43.20613&partnerID=40&md5=0ed63b9426594e7dc1e59ebab88443e3,Article,Scopus
Jasmina Poluga,"Poluga J., Dopsaj V., Veljkovic M., Maksic N., Stojakovic S., Dunjic R., Dakic Z., Pavlovic M.",Increased tumor necrosis factor alpha and interleukin-6 serum levels and their correlation with laboratory parameters in patients with imported Malaria,2012,Archives of Biological Sciences,64,4,,1577,1584,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867833149&doi=10.2298%2fABS1204577P&partnerID=40&md5=f92908f8abcee2ff4699c0ea8c4b3ee8,Article,Scopus
Jasmina Poluga,"Dakic Z., Pelemis M., Djurkovic-Djakovic O., Lavadinovic L., Nikolic A., Stevanovic G., Poluga J., Ofori-Belic I., Milosevic B., Pavlovic M.","Imported malaria in Belgrade, Serbia, between 2001 and 2009",2011,Wiener Klinische Wochenschrift,123,SUPPL. 1,,15,19,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-83655163867&doi=10.1007%2fs00508-011-0040-x&partnerID=40&md5=e404dff9c8f7ea4f0196f8c0f1a1fcd1,Article,Scopus
Jasmina Poluga,"Dakic Z.D., Pelemis M.R., Stevanovic G.D., Poluga J.L., Lavadinovic L.S., Milosevic I.S., Indjic N.K., Ofori-Belic I.V., Pavlovic M.D.",Epidemiology and diagnostics of visceral leishmaniasis in Serbia,2009,Clinical Microbiology and Infection,15,12,,1173,1176,0,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70649086896&doi=10.1111%2fj.1469-0691.2009.02768.x&partnerID=40&md5=caf96f3bea88c879ebaee86ef447753a,Article,Scopus
Jasmina Poluga,"Simonovic-Babic J., Delic D., Svirtlih N., Pavic S., Popovic N., Poluga J.",The role of lamivudine in the treatment of HBe antigen negative liver cirrhosis,2006,Medicinski pregled,59,8-Jul,,317,321,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-39049185841&doi=10.2298%2fMPNS0608317S&partnerID=40&md5=3b3ae28908918498c618b23fdabe9292,Article,Scopus
Jasmina Poluga,"Simonovic-Babic J., Delic D., Śvirtlih N., Poluga J., Korac M., Maksic N., Boricic I.",Predictive value of ALT levels for histologic findings in chronic hepatitis C [Prediktivni znacaj nivoa ALT za histoloski nalaz kod hronicnog C hepatitisa],2005,Jugoslovenska Medicinska Biohemija,24,4,,293,297,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-29144517439&doi=10.2298%2fJMB0504293S&partnerID=40&md5=e6d0318e5d201ec147427888173267fa,Article,Scopus
Jasmina Poluga,"Zarkovic M., Pavlovic M., Pokrajac-Simeunovic A., Ciric J., Beleslin B., Penezic Z., Ognjanovic S., Savic S., Poluga J., Trbojevic B., Drezgic M.",Disorder of adrenal gland function in chronic fatigue syndrome [Poremecaj funkcije nadbubrega u sindromu hronicnog zamora.],2003,Srpski arhiv za celokupno lekarstvo,131,10-Sep,,370,374,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-18344406011&doi=10.2298%2fSARH0310370Z&partnerID=40&md5=c155c760f1db0234aa9a194c5baeee86,Article,Scopus
Jasmina Poluga,"Simonovic J., Dokic L., Svirtlih N., Djordjevic M., Bozic N., Poluga J.","Autoimmune hepatitis and/or hepatitis C [Autoimunski hepatitis i/ili hepatitis ""C"".]",1999,Srpski arhiv za celokupno lekarstvo,127,4-Mar,,109,113,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0033094657&partnerID=40&md5=6f142b119342498ec5c02d4145c1ae39,Article,Scopus
Jasmina Poluga,"Nikolic S., Vujosevic M., Sasic M., Poluga J., Misic S., Najdanovic L., Dulovic O., Dragojlovic J., Milosevic B.",Neurologic manifestations in trichinosis [Neuroloske manifestacije u toku trihinoze.],1998,Srpski arhiv za celokupno lekarstvo,126,6-May,,209,213,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0032057807&partnerID=40&md5=e6c03eb1c34db15f6e92efc0aed33ded,Article,Scopus
Ksenija Bojovic,"Korac M., Rupnik M., Nikolic N., Jovanovic M., Tosic T., Malinic J., Mitrovic N., Markovic M., Vujovic A., Perunicic S., Bojovic K., Djordjevic V., Barac A., Milosevic I.",Clostridioides difficile ribotype distribution in a large teaching hospital in Serbia,2020,Gut Pathogens,12,1,26,0,0,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085543040&doi=10.1186%2fs13099-020-00364-7&partnerID=40&md5=5a3f5e92d83286f001f7349c6e5bad6c,Article,Scopus
Ksenija Bojovic,"Bojovic K., Babic J.S., Mijailovic Z., Milosevic I., Jovanovic M., Ruzic M., Pasic T.C., Svorcan P., Petrovic M., Jordovic J.",Micro-elimination of HCV as a possible therapeutic strategy: Our experience and a review of literature,2020,Journal of Infection in Developing Countries,14,2,,117,124,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081583371&doi=10.3855%2fjidc.11785&partnerID=40&md5=625e0b6603975efa1161aa9ea04e0f42,Review,Scopus
Ksenija Bojovic,"Mitrovic N., Bojovic K., Simonovic J., Nikolic N., Urosevic A., Delic D.",Severe toxic acute liver injury,2019,Srpski Arhiv za Celokupno Lekarstvo,147,8-Jul,,479,483,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073296909&doi=10.2298%2fSARH171124036M&partnerID=40&md5=5a6ddcd76471f9f94ee34ef2327bd2a3,Article,Scopus
Ksenija Bojovic,"Jordovic J., Simonovic-Babic J., Gasic V., Kotur N., Zukic B., Pavlovic S., Lazarevic I., Karalic D., Katanic N., Nikolic N., Urosevic A., Nestorov J., Delic D., Bojovic K.",IL-28B genotypes as predictors of long-term outcome in patients with hepatitis C-related severe liver injury,2019,Journal of Infection in Developing Countries,13,6,,526,535,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85069822706&doi=10.3855%2fjidc.11351&partnerID=40&md5=385b66dd64f8185f65209f25fa74d932,Article,Scopus
