Author,Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
Vladimir Trajkovic,"Paunovic V., Kosic M., Djordjevic S., Zugic A., Djalinac N., Gasic U., Trajkovic V., Harhaji-Trajkovic J.","Marrubium vulgare ethanolic extract induces proliferation block, apoptosis, and cytoprotective autophagy in cancer cells in vitro",2016,Cellular and Molecular Biology,62,11,,108,114,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85011990105&doi=10.14715%2fcmb%2f2016.62.11.18&partnerID=40&md5=dc9fb8ab307e5bf83337f61dd19abd37,Article,Scopus
Vladimir Trajkovic,"Vilimanovich U., Bosnjak M., Bogdanovic A., Markovic I., Isakovic A., Kravic-Stevovic T., Mircic A., Trajkovic V., Bumbasirevic V.",Statin-mediated inhibition of cholesterol synthesis induces cytoprotective autophagy in human leukemic cells,2015,European Journal of Pharmacology,765,NaN,,415,428,0,21,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941906087&doi=10.1016%2fj.ejphar.2015.09.004&partnerID=40&md5=5775d243f255f084fe5fb1b1d23d4ec3,Article,Scopus
Vladimir Trajkovic,"Popovic M., Stanojevic Z., Tosic J., Isakovic A., Paunovic V., Petricevic S., Martinovic T., Ciric D., Kravic-Stevovic T., Soskic V., Kostic-Rajacic S., Shakib K., Bumbasirevic V., Trajkovic V.",Neuroprotective arylpiperazine dopaminergic/serotonergic ligands suppress experimental autoimmune encephalomyelitis in rats,2015,Journal of Neurochemistry,135,1,,125,138,0,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942423493&doi=10.1111%2fjnc.13198&partnerID=40&md5=43488b4dc4598fdaf5fe73eb88a4ec43,Article,Scopus
Vladimir Trajkovic,"Zogovic N., Tovilovic-Kovacevic G., Misirkic-Marjanovic M., Vucicevic L., Janjetovic K., Harhaji-Trajkovic L., Trajkovic V.","Coordinated activation of AMP-activated protein kinase, extracellular signal-regulated kinase, and autophagy regulates phorbol myristate acetate-induced differentiation of SH-SY5Y neuroblastoma cells",2015,Journal of Neurochemistry,133,2,,223,232,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926670505&doi=10.1111%2fjnc.12980&partnerID=40&md5=02523e045c56bbfe1e4ec040cb8c72ff,Article,Scopus
Vladimir Trajkovic,"Popadic S., Savic E., Markovic M., Ramic Z., Medenica L., Pravica V., Spuran Z., Trajkovic V., Popadic D.","TNF, IL12B, and IFNG gene polymorphisms in serbian patients with psoriasis",2015,Annals of Dermatology,27,2,,128,132,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925600005&doi=10.5021%2fad.2015.27.2.128&partnerID=40&md5=1113470a4a9e8137a174d3ffa744c66d,Article,Scopus
Vladimir Trajkovic,"Volarevic V., Markovic B.S., Bojic S., Stojanovic M., Nilsson U., Leffler H., Besra G.S., Arsenijevic N., Paunovic V., Trajkovic V., Lukic M.L.",Gal-3 regulates the capacity of dendritic cells to promote NKT-cell-induced liver injury,2015,European Journal of Immunology,45,2,,531,543,0,26,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84923040035&doi=10.1002%2feji.201444849&partnerID=40&md5=03e85c7ea54bb2a9378467e08aa9f92b,Article,Scopus
Vladimir Trajkovic,"Volarevic V., Misirkic M., Vucicevic L., Paunovic V., Simovic Markovic B., Stojanovic M., Milovanovic M., Jakovljevic V., Micic D., Arsenijevic N., Trajkovic V., Lukic M.L.",Metformin aggravates immune-mediated liver injury in mice,2015,Archives of Toxicology,89,3,,437,450,0,14,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84939886726&doi=10.1007%2fs00204-014-1263-1&partnerID=40&md5=8f35c85928a05600891eadc077ed8d04,Article,Scopus
Vladimir Trajkovic,"Vucicevic L., Misirkic-Marjanovic M., Paunovic V., Kravic-Stevovic T., Martinovic T., Ciric D., Maric N., Petricevic S., Harhaji-Trajkovic L., Bumbasirevic V., Trajkovic V.",Autophagy inhibition uncovers the neurotoxic action of the antipsychotic drug olanzapine,2014,Autophagy,10,12,,2362,2378,0,34,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942077592&doi=10.4161%2f15548627.2014.984270&partnerID=40&md5=44bebd7eeca9a43369f0e990dc933b78,Article,Scopus
Vladimir Trajkovic,"Ristic B., Bosnjak M., Arsikin K., Mircic A., Suzin-Zivkovic V., Bogdanovic A., Perovic V., Martinovic T., Kravic-Stevovic T., Bumbasirevic V., Trajkovic V., Harhaji-Trajkovic L.",Idarubicin induces mTOR-dependent cytotoxic autophagy in leukemic cells,2014,Experimental Cell Research,326,1,,90,102,0,22,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84904391609&doi=10.1016%2fj.yexcr.2014.05.021&partnerID=40&md5=2cdf7f367e9edc194732d1d2c247466f,Article,Scopus
Vladimir Trajkovic,"Stevanovic D.M., Grefhorst A., Themmen A.P.N., Popovic V., Holstege J., Haasdijk E., Trajkovic V., Van Der Lely A.-J., Delhanty P.J.D.",Unacylated ghrelin suppresses grelin-induced neuronal activity in the hypothalamus and brainstem of male rats,2014,PLoS ONE,9,5,e98180,0,0,0,20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901315162&doi=10.1371%2fjournal.pone.0098180&partnerID=40&md5=a8fc6b307fba0b1e53bd314cab36e8f1,Article,Scopus
Vladimir Trajkovic,"Bosnjak M., Ristic B., Arsikin K., Mircic A., Suzin-Zivkovic V., Perovic V., Bogdanovic A., Paunovic V., Markovic I., Bumbasirevic V., Trajkovic V., Harhaji-Trajkovic L.",Inhibition of mTOR-dependent autophagy sensitizes leukemic cells to cytarabine-induced apoptotic death,2014,PLoS ONE,9,4,e94374,0,0,0,31,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899414494&doi=10.1371%2fjournal.pone.0094374&partnerID=40&md5=ce1a98552b95c0e005d0840b35bb3828,Article,Scopus
Vladimir Trajkovic,"Ilic D.R., Jevtic V.V., Radic G.P., Arsikin K., Ristic B., Harhaji-Trajkovic L., Vukovic N., Sukdolak S., Klisuric O., Trajkovic V., Trifunovic S.R.","Synthesis, characterization and cytotoxicity of a new palladium(II) complex with a coumarine-derived ligand",2014,European Journal of Medicinal Chemistry,74,NaN,,502,508,0,20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84893217242&doi=10.1016%2fj.ejmech.2013.12.051&partnerID=40&md5=6257facc5d3a8d254c6634044c266104,Article,Scopus
Vladimir Trajkovic,"Tovilovic G., Ristic B., Milenkovic M., Stanojevic M., Trajkovic V.",The Role and Therapeutic Potential of Autophagy Modulation in Controlling Virus-Induced Cell Death,2014,Medicinal Research Reviews,34,4,,744,767,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901839287&doi=10.1002%2fmed.21303&partnerID=40&md5=42cc63e1991d7df4deaf714603245d7c,Article,Scopus
Vladimir Trajkovic,"Jokanovic̈ V., Colovic̈ B., Jokanovic̈ B., Rudolf R., Trajkovic̈ V.",Relationship between activity of silica thin films and density of cells occupation,2014,Journal of Biomedical Materials Research - Part A,102,6,,1707,1714,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84899423700&doi=10.1002%2fjbm.a.34844&partnerID=40&md5=f58b9e4b895062f18b54a5333f54621f,Article,Scopus
Vladimir Trajkovic,"Trifunovic S., Isakovic A.D.S.M., Isakovic A., Vuckovic I., Mandic B., Novakovic M., Vajs V., Milosavljevic S., Trajkovic V.","Isolation, characterization, and in vitro cytotoxicity of new sesquiterpenoids from Achillea clavennae",2014,Planta Medica,80,4,,297,305,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84895928430&doi=10.1055%2fs-0033-1360312&partnerID=40&md5=096cd1288e8b096cf0844375eac125ae,Article,Scopus
Vladimir Trajkovic,"Ristic B.Z., Milenkovic M.M., Dakic I.R., Todorovic-Markovic B.M., Milosavljevic M.S., Budimir M.D., Paunovic V.G., Dramicanin M.D., Markovic Z.M., Trajkovic V.S.",Photodynamic antibacterial effect of graphene quantum dots,2014,Biomaterials,35,15,,4428,4435,0,181,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84896056867&doi=10.1016%2fj.biomaterials.2014.02.014&partnerID=40&md5=657607ccbce53da581e4a20d2b1080d7,Article,Scopus
Vladimir Trajkovic,"Dulovic M., Jovanovic M., Xilouri M., Stefanis L., Harhaji-Trajkovic L., Kravic-Stevovic T., Paunovic V., Ardah M.T., El-Agnaf O.M.A., Kostic V., Markovic I., Trajkovic V.",The protective role of AMP-activated protein kinase in alpha-synuclein neurotoxicity in vitro,2014,Neurobiology of Disease,63,NaN,,1,11,0,69,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84890263516&doi=10.1016%2fj.nbd.2013.11.002&partnerID=40&md5=39ac802d47c21100c313191473fcf72f,Article,Scopus
Vladimir Trajkovic,"Volarevic V., Paunovic V., Markovic Z., Simovic Markovic B., Misirkic-Marjanovic M., Todorovic-Markovic B., Bojic S., Vucicevic L., Jovanovic S., Arsenijevic N., Holclajtner-Antunovic I., Milosavljevic M., Dramicanin M., Kravic-Stevovic T., Ciric D., Lukic M.L., Trajkovic V.",Large graphene quantum dots alleviate immune-mediated liver damage,2014,ACS Nano,8,12,,12098,12109,0,41,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84919725926&doi=10.1021%2fnn502466z&partnerID=40&md5=4b3687ff5bbdf284afde0411d269d4e8,Article,Scopus
Vladimir Trajkovic,"Stevanovic D., Trajkovic V., Müller-Lühlhoff S., Brandt E., Abplanalp W., Bumke-Vogt C., Liehl B., Wiedmer P., Janjetovic K., Starcevic V., Pfeiffer A.F.H., Al-Hasani H., Tschöp M.H., Castañeda T.R.",Ghrelin-induced food intake and adiposity depend on central mTORC1/S6K1 signaling,2013,Molecular and Cellular Endocrinology,381,2-Jan,,280,290,0,33,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884231872&doi=10.1016%2fj.mce.2013.08.009&partnerID=40&md5=b54de9aec000b0ab4cb1f29c3cbe33c3,Article,Scopus
Vladimir Trajkovic,"Isakovic A., Jeremic I., Tadic V., Isakovic A., Trajkovic V., Markovic I., Redzic Z.","The mechanisms of in vitro cytotoxicity of mountain tea, sideritis scardica, against the C6 glioma cell line",2013,Planta Medica,79,16,,1516,1524,0,16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84887472882&doi=10.1055%2fs-0033-1350809&partnerID=40&md5=799b60a44271ff74f304a4becd129ae2,Article,Scopus
Vladimir Trajkovic,"Sumarac-Dumanovic M., Jeremic D., Pantovic A., Janjetovic K., Stamenkovic-Pejkovic D., Cvijovic G., Stevanovic D., Micic D., Trajkovic V.",Therapeutic improvement of glucoregulation in newly diagnosed type 2 diabetes patients is associated with a reduction of IL-17 levels,2013,Immunobiology,218,8,,1113,1118,0,31,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84878545299&doi=10.1016%2fj.imbio.2013.03.002&partnerID=40&md5=a82f4e9fa3ae08c2487831033fd278b6,Article,Scopus
Vladimir Trajkovic,"Tovilovic G., Ristic B., Siljic M., Nikolic V., Kravic-Stevovic T., Dulovic M., Milenkovic M., Knezevic A., Bosnjak M., Bumbasirevic V., Stanojevic M., Trajkovic V.",mTOR-independent autophagy counteracts apoptosis in herpes simplex virus type 1-infected U251 glioma cells,2013,Microbes and Infection,15,9-Aug,,615,624,0,23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84880618303&doi=10.1016%2fj.micinf.2013.04.012&partnerID=40&md5=5ba1387f94b0877467960fa6b7bd7b08,Article,Scopus
Vladimir Trajkovic,"Nesic D.M., Stevanovic D.M., Stankovic S.D., Milosevic V.L., Trajkovic V., Starcevic V.P., Severs W.B.",Age-dependent modulation of central ghrelin effects on food intake and lipid metabolism in rats,2013,European Journal of Pharmacology,710,3-Jan,,85,91,0,12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877682466&doi=10.1016%2fj.ejphar.2013.03.052&partnerID=40&md5=3b90205ddfe8752167c7419be588b396,Article,Scopus
Vladimir Trajkovic,"Pantic I., Nesic D., Stevanovic D., Starcevic V., Pantic S., Trajkovic V.",Effects of ghrelin on the structural complexity of exocrine pancreas tissue architecture,2013,Microscopy and Microanalysis,19,3,,553,558,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84877969527&doi=10.1017%2fS1431927613000524&partnerID=40&md5=0c4bf70058f9952f5dd77635aeb96335,Article,Scopus
Vladimir Trajkovic,"Popovic-Kuzmanovic D., Novakovic I., Stojanovich L., Aksentijevich I., Zogovic N., Tovilovic G., Trajkovic V.",Increased activity of interleukin-23/interleukin-17 cytokine axis in primary antiphospholipid syndrome,2013,Immunobiology,218,2,,186,191,0,13,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871929061&doi=10.1016%2fj.imbio.2012.03.002&partnerID=40&md5=22832a4388d3b9f5f7f692296f50c94f,Article,Scopus
Vladimir Trajkovic,"Jokanovic V., Colovic B., Dutour Sikiric M., Trajkovic V.",A new approach to the drug release kinetics of a discrete system: SiO 2 system obtained by ultrasonic dry spraying,2013,Ultrasonics Sonochemistry,20,1,,535,545,0,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867742539&doi=10.1016%2fj.ultsonch.2012.08.015&partnerID=40&md5=313e279433dc5011fd6d70e518cd87d3,Article,Scopus
Vladimir Trajkovic,"Pantovic A., Krstic A., Janjetovic K., Kocic J., Harhaji-Trajkovic L., Bugarski D., Trajkovic V.",Coordinated time-dependent modulation of AMPK/Akt/mTOR signaling and autophagy controls osteogenic differentiation of human mesenchymal stem cells,2013,Bone,52,1,,524,531,0,128,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84870389278&doi=10.1016%2fj.bone.2012.10.024&partnerID=40&md5=03061d8fad737d806f2db49b7b5500ef,Article,Scopus
Vladimir Trajkovic,"Tovilovic G., Zogovic N., Soskic V., Schrattenholz A., Kostic-Rajacic S., Misirkic-Marjanovic M., Janjetovic K., Vucicevic L., Arsikin K., Harhaji-Trajkovic L., Trajkovic V.",Arylpiperazine-mediated activation of Akt protects SH-SY5Y neuroblastoma cells from 6-hydroxydopamine-induced apoptotic and autophagic death,2013,Neuropharmacology,72,NaN,,224,235,0,16,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84884827950&doi=10.1016%2fj.neuropharm.2013.04.037&partnerID=40&md5=0520e31149f99c84868971e6ef187cd7,Article,Scopus
Vladimir Trajkovic,"Trpkovic A., Todorovic-Markovic B., Trajkovic V.",Toxicity of pristine versus functionalized fullerenes: Mechanisms of cell damage and the role of oxidative stress,2012,Archives of Toxicology,86,12,,1809,1827,0,62,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871246370&doi=10.1007%2fs00204-012-0859-6&partnerID=40&md5=86ebab4983fa345ee9e31b0504582ef8,Review,Scopus
Vladimir Trajkovic,"Arsikin K., Kravic-Stevovic T., Jovanovic M., Ristic B., Tovilovic G., Zogovic N., Bumbasirevic V., Trajkovic V., Harhaji-Trajkovic L.",Autophagy-dependent and -independent involvement of AMP-activated protein kinase in 6-hydroxydopamine toxicity to SH-SY5Y neuroblastoma cells,2012,Biochimica et Biophysica Acta - Molecular Basis of Disease,1822,11,,1826,1836,0,35,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84865550601&doi=10.1016%2fj.bbadis.2012.08.006&partnerID=40&md5=00c44a22214bf6a8a8ed84bba902218b,Article,Scopus
Vladimir Trajkovic,"Markovic Z.M., Ristic B.Z., Arsikin K.M., Klisic D.G., Harhaji-Trajkovic L.M., Todorovic-Markovic B.M., Kepic D.P., Kravic-Stevovic T.K., Jovanovic S.P., Milenkovic M.M., Milivojevic D.D., Bumbasirevic V.Z., Dramicanin M.D., Trajkovic V.S.",Graphene quantum dots as autophagy-inducing photodynamic agents,2012,Biomaterials,33,29,,7084,7092,0,236,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864304699&doi=10.1016%2fj.biomaterials.2012.06.060&partnerID=40&md5=13891377dafde14a1de4fc729b3a79f0,Article,Scopus
Vladimir Trajkovic,"Popadic D., Savic E., Ramic Z., Djordjevic V., Trajkovic V., Medenica L., Popadic S.",Aloe-emodin inhibits proliferation of adult human keratinocytes in vitro,2012,Journal of Cosmetic Science,63,5,,297,302,0,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84871905765&partnerID=40&md5=4af7fa295f1585d7299d2fd24951a9fe,Article,Scopus
Vladimir Trajkovic,"Radovic J., Maksimovic-Ivanic D., Timotijevic G., Popadic S., Ramic Z., Trajkovic V., Miljkovic D., Stosic-Grujicic S., Mijatovic S.",Cell-type dependent response of melanoma cells to aloe emodin,2012,Food and Chemical Toxicology,50,9,,3181,3189,0,18,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864142459&doi=10.1016%2fj.fct.2012.05.047&partnerID=40&md5=0e60188c10b3a5533fabb7d96c23b260,Article,Scopus
Vladimir Trajkovic,"Harhaji-Trajkovic L., Arsikin K., Kravic-Stevovic T., Petricevic S., Tovilovic G., Pantovic A., Zogovic N., Ristic B., Janjetovic K., Bumbasirevic V., Trajkovic V.",Chloroquine-mediated lysosomal dysfunction enhances the anticancer effect of nutrient deprivation,2012,Pharmaceutical Research,29,8,,2249,2263,0,43,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864447560&doi=10.1007%2fs11095-012-0753-1&partnerID=40&md5=3dfa1f340b3cff6c127d3fcdc6f88380,Article,Scopus
Vladimir Trajkovic,"Trmcic M.V., Matovic R.V., Tovilovic G.I., Ristic B.Z., Trajkovic V.S., Ferjancic Z.B., Saicic R.N.","A novel C,D-spirolactone analogue of paclitaxel: Autophagy instead of apoptosis as a previously unknown mechanism of cytotoxic action for taxoids",2012,Organic and Biomolecular Chemistry,10,25,,4933,4942,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84862224265&doi=10.1039%2fc2ob25514f&partnerID=40&md5=ec211ed4d7abe010f19fc817e88c7447,Article,Scopus
Vladimir Trajkovic,"Stevanovic D., Janjetovic K., Misirkic M., Vucicevic L., Sumarac-Dumanovic M., Micic D., Starcevic V., Trajkovic V.",Intracerebroventricular administration of metformin inhibits ghrelin-induced hypothalamic AMP-kinase signalling and food intake,2012,Neuroendocrinology,96,1,,24,31,0,25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84864880506&doi=10.1159%2f000333963&partnerID=40&md5=8303c6ebddfa8c2871de85665bb0e936,Article,Scopus
Vladimir Trajkovic,"Pantic I., Harhaji-Trajkovic L., Pantovic A., Milosevic N.T., Trajkovic V.",Changes in fractal dimension and lacunarity as early markers of UV-induced apoptosis,2012,Journal of Theoretical Biology,303,NaN,,87,92,0,33,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84860523993&doi=10.1016%2fj.jtbi.2012.03.013&partnerID=40&md5=8a8e3a102d909f5b485694b6479f47b2,Article,Scopus
Vladimir Trajkovic,"Dencic S.M., Poljarevic J., Vilimanovich U., Bogdanovic A., Isakovic A.J., Stevovic T.K., Dulovic M., Zogovic N., Isakovic A.M., Grguric-Sipka S., Bumbasirevic V., Sabo T., Trajkovic V., Markovic I.",Cyclohexyl analogues of ethylenediamine dipropanoic acid induce caspase-independent mitochondrial apoptosis in human leukemic cells,2012,Chemical Research in Toxicology,25,4,,931,939,0,24,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84859816298&doi=10.1021%2ftx3000329&partnerID=40&md5=9073a8e3810649f58fcf4bfa507bc7ed,Article,Scopus
