Author,Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
Vera Mijac,"Opavski N., Spuran M., Djukic S., Mijac V., Ranin L.",Comparison of three diagnostic methods to confirm Helicobacter pylori infection,2007,Srpski arhiv za celokupno lekarstvo,135,2-Jan,,26,30,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34250621788&doi=10.2298%2fSARH0702026O&partnerID=40&md5=a4d8f8a84dd7c8a8a284663ad3477c32,Article,Scopus
Vera Mijac,"Opavski N., Mijac V., Cirkovic I., Feucht H.H., Ranin L.",Biotypes of group a streptococci from patients with pharyngitis and soft tissue infections,2007,Clinical Microbiology and Infection,13,3,,320,322,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247274238&doi=10.1111%2fj.1469-0691.2006.01614.x&partnerID=40&md5=d8b9e044d9a1e41736950cf87d56831a,Article,Scopus
Vera Mijac,"Mijac V.D., Dukic S.V., Opavski N.Z., Dukic M.K., Ranin L.T.",Hydrogen peroxide producing lactobacilli in women with vaginal infections,2006,European Journal of Obstetrics and Gynecology and Reproductive Biology,129,1,,69,76,0,29,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33751002338&doi=10.1016%2fj.ejogrb.2005.11.036&partnerID=40&md5=7b7f31beccdd370c2732c4a05f5461ff,Article,Scopus
Vera Mijac,"Cirkovic I., Mijac V., Svabic-Vlahovic M., Dukic S., Ilic I., Stepanovic S.","Colonization of cental venous catheter in the Intensive Care Units at the Institute of Cardiovascular Disease ""Dedinje""--one year study",2005,Acta chirurgica Iugoslavica,52,3,,33,37,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748442714&doi=10.2298%2fACI0503033C&partnerID=40&md5=25a6a9062cf7531ff6267f3e178f74c2,Article,Scopus
Vera Mijac,"Ranin L., Opavski N., Djukic S., Mijac V.",Epidemiology of diseases caused by Streptococcus pyogenes in Serbia during a nine-year period (1991-1999),2004,"Indian Journal of Medical Research, Supplement",119,MAY,,155,159,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3442902223&partnerID=40&md5=2e06d5867fc0af108caa4146c6316b82,Article,Scopus
Vera Mijac,"Opavski N., Dukic S., Mijac V., Ranin L.",Influence of decreased penicillin susceptibility on growth rate of beta haemolytic streptococci,2004,"Indian Journal of Medical Research, Supplement",119,MAY,,237,241,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3442895664&partnerID=40&md5=5fdd01116351695ec6f63d8d2e23d8af,Article,Scopus
Vera Mijac,"Arsic-Arsenijevic V., Radonjic I., Mijac V., Cirkovic I.",Importance of microbiologic examination of vaginal secretions in the reproductive period [Znacaj mikrobioloskog ispitivanja vaginalnog sekreta u reproductivnom periodu.],2004,Srpski arhiv za celokupno lekarstvo,132,2-Jan,,44,49,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3342925194&doi=10.2298%2fSARH0402044A&partnerID=40&md5=5a47aaeabd53d11a5c17a36cb649ae15,Review,Scopus
Vera Mijac,"Savic B., Vukovic D., Opavski N., Mijac V.",Rapid laboratory diagnosis of tuberculosis in clinical practice [Brza bakterioloska dijagnostika tuberkuloze u klinickoj praksi.],2004,Medicinski pregled,57 Suppl 1,NaN,,9,11,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-14744288325&partnerID=40&md5=93cdbf9799262e304508ebb7f63bf30a,Article,Scopus
Vera Mijac,"Stepanovic S., Cirkovic I., Mijac V., Svabic-Vlahovic M.","Influence of the incubation temperature, atmosphere and dynamic conditions on biofilm formation by Salmonella spp.",2003,Food Microbiology,20,3,,339,343,0,99,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037409339&doi=10.1016%2fS0740-0020%2802%2900123-5&partnerID=40&md5=177dd700645408fd71f6cb4e345bbe97,Article,Scopus
Vera Mijac,"Opavski N., Djukic S., Mijac V., Ranin L.",Transfer of Streptococcus pneumonia genetic material by the process of transformation [Prenos genetskog materijala bakterije Streptococcus pneumoniae procesom transformacija.],2002,Srpski arhiv za celokupno lekarstvo,130,4-Mar,,110,114,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0036490760&doi=10.2298%2fSARH0204110O&partnerID=40&md5=3d9067d7c43976892afcddfd178eef14,Article,Scopus
Vera Mijac,"Djukic S., Vivoda M., Arsic B., Garalejic E., Opavski N., Mijac V., Ranin L.",Is extrauterine pregnancy a complication of chlamydial infection? [Da li je vanmatericna trudnoca moguca komplikacija hlamidijske infekcije?],2002,Srpski arhiv za celokupno lekarstvo,130,12-Nov,,420,424,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0038343310&partnerID=40&md5=4c7829ec184a9234c1d5eb85397d1fea,Review,Scopus
Ivana Cirkovic,"Baig S., Rhod Larsen A., Martins Simões P., Laurent F., Johannesen T.B., Lilje B., Tristan A., Schaumburg F., Egyir B., Cirkovic I., Nimmo G.R., Spiliopoulou I., Blanc D.S., Mernelius S., Moen A.E.F., David M.Z., Andersen P.S., Stegger M.",Evolution and Population Dynamics of Clonal Complex 152 Community-Associated Methicillin-Resistant Staphylococcus aureus,2020,mSphere,5,4,,0,0,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087609656&doi=10.1128%2fmSphere.00226-20&partnerID=40&md5=9f2e514c00bac4b7345f2da4ee8d258c,Article,Scopus
Ivana Cirkovic,"Brkic S., Bozic D., Stojanovic N., Vitorovic T., Topalov D., Jovanovic M., Stepanovic M., Cirkovic I.","Antimicrobial Susceptibility and Molecular Characterization of Carbapenemase-Producing Enterobacter spp. Community Isolates in Belgrade, Serbia",2020,Microbial Drug Resistance,26,4,,378,384,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083545800&doi=10.1089%2fmdr.2019.0224&partnerID=40&md5=e0ab033bddcb91b6177c0c2c53cd01f2,Article,Scopus
Ivana Cirkovic,"Palmieri M., D’Andrea M.M., Pelegrin A.C., Mirande C., Brkic S., Cirkovic I., Goossens H., Rossolini G.M., van Belkum A.",Genomic Epidemiology of Carbapenem- and Colistin-Resistant Klebsiella pneumoniae Isolates From Serbia: Predominance of ST101 Strains Carrying a Novel OXA-48 Plasmid,2020,Frontiers in Microbiology,11,NaN,294,0,0,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081276882&doi=10.3389%2ffmicb.2020.00294&partnerID=40&md5=295d9d5ccdb204eb5ecc56764e4f8e3d,Article,Scopus
Ivana Cirkovic,"Janjusevic A., Cirkovic I., Lukic I., Janjusevic V., Jevtic K., Grgurevic A.",Predictors of health related-quality of life among elderly with disabilities,2019,Psychogeriatrics,19,2,,141,149,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85054643448&doi=10.1111%2fpsyg.12376&partnerID=40&md5=7c31e2061d001e9a991996ac800c3655,Article,Scopus
Ivana Cirkovic,"Církovic I., Jocic D., Bozic D.D., Djukic S., Konstantinovic N., Radak D.",The Effect of Vacuum-Assisted Closure Therapy on Methicillin-Resistant Staphylococcus aureus Wound Biofilms,2018,Advances in Skin and Wound Care,31,8,,361,364,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050743021&doi=10.1097%2f01.ASW.0000540070.07040.70&partnerID=40&md5=489df0a8d76e9daed01ed448bbbf0417,Article,Scopus
Ivana Cirkovic,"Bozic D.D., Pavlovic B., Milovanovic J., Jotic A., Colovic J., Cirkovic I.",Antibiofilm effects of amoxicillin–clavulanic acid and levofloxacin in patients with chronic rhinosinusitis with nasal polyposis,2018,European Archives of Oto-Rhino-Laryngology,275,8,,2051,2059,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049148781&doi=10.1007%2fs00405-018-5049-6&partnerID=40&md5=af4eb007ca88e28b87375103a2036884,Article,Scopus
Ivana Cirkovic,"Konstantinovic N., Cirkovic I., Dukic S., Maric V., Bozic D.D.",Biofilm formation of achromobacter xylosoxidans on contact lens,2017,Acta Microbiologica et Immunologica Hungarica,64,3,,293,300,0,3,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029497910&doi=10.1556%2f030.64.2017.005&partnerID=40&md5=eb43497710d3cee9d2a3349e2b9b5a76,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Trajkovic J., Hauschild T., Andersen P.S., Shittu A., Larsen A.R.",Nasal and pharyngeal carriage of methicillin-resistant Staphylococcus sciuri among hospitalised patients and healthcare workers in a Serbian university hospital,2017,PLoS ONE,12,9,e0185181,0,0,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029825153&doi=10.1371%2fjournal.pone.0185181&partnerID=40&md5=ce8d84795ed5ff0d32da86effae1dc99,Article,Scopus
Ivana Cirkovic,"Medjo B., Atanaskovic-Markovic M., Nikolic D., Radic S., Lazarevic I., Cirkovic I., Djukic S.",Increased serum interleukin-10 but not interleukin-4 level in children with Mycoplasma pneumoniae pneumonia,2017,Journal of Tropical Pediatrics,63,4,fmw091,294,300,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85029371242&doi=10.1093%2ftropej%2ffmw091&partnerID=40&md5=3b8642c6e70881833d8d2578f4a8aac1,Article,Scopus
Ivana Cirkovic,"Novovic K., Trudic A., Brkic S., Vasiljevic Z., Kojic M., Medic D., Cirkovic I., Jovcica B.","Molecular epidemiology of colistin-resistant, carbapenemase-producing Klebsiella pneumoniae in Serbia from 2013 to 2016",2017,Antimicrobial Agents and Chemotherapy,61,5,e02550,0,0,0,19,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018160402&doi=10.1128%2fAAC.02550-16&partnerID=40&md5=f18b1f867900455f554b091434e9c3a0,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Pavlovic B., Bozic D.D., Jotic A., Bakic L., Milovanovic J.",Antibiofilm effects of topical corticosteroids and intranasal saline in patients with chronic rhinosinusitis with nasal polyps depend on bacterial species and their biofilm-forming capacity,2017,European Archives of Oto-Rhino-Laryngology,274,4,,1897,1903,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85010791210&doi=10.1007%2fs00405-017-4454-6&partnerID=40&md5=49ff4ad62a9c895aaeb2454412a8eabd,Article,Scopus
Ivana Cirkovic,"Brkic S., Bugaric P., Topalov D., Cirkovic I.",The phenotypic and genotypic characterization of vancomycin-resistant enterococci in outpatients’ urine culture,2017,Srpski Arhiv za Celokupno Lekarstvo,145,6-May,,285,288,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85025432445&doi=10.2298%2fSARH160411035B&partnerID=40&md5=bc79ab6f78fa316b9c7bc7f9663c7ba7,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Bozic D.D., Draganic V., Lozo J., Beric T., Kojic M., Arsic B., Garalejic E., Djukic S., Stankovic S.",Licheniocin 50.2 and bacteriocins from Lactococcus lactis subsp. Lactis biovar. Diacetylactis BGBU1-4 Inhibit Biofilms of coagulase negative staphylococci and Listeria monocytogenes clinical isolates,2016,PLoS ONE,11,12,e0167995,0,0,0,12,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85002824950&doi=10.1371%2fjournal.pone.0167995&partnerID=40&md5=43cce36b6fb11fe91362d33e2ab3cc21,Article,Scopus
Ivana Cirkovic,"Pavlovic B., Bozic D.D., Milovanovic J., Jotic A., Djukic V., Djukic S., Konstantinovic N., Cirkovic I.",Quantification of biofilm formation on silicone intranasal splints: An in vitro study,2016,Acta Microbiologica et Immunologica Hungarica,63,3,,301,311,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990181877&doi=10.1556%2f030.63.2016.006&partnerID=40&md5=3ce2afde9f556ee1a22c19348b0ce696,Article,Scopus
Ivana Cirkovic,"Lepsanovic Z., Jeremic L.P., Lazic S., Cirkovic I.","High prevalence and resistance patterns of community-associated methicillin-resistant Staphylococcus aureus in the Pomoravlje Region, Serbia",2016,Acta Microbiologica et Immunologica Hungarica,63,1,,83,92,0,8,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84962738174&doi=10.1556%2f030.63.2016.1.6&partnerID=40&md5=2300937b26ffc2fec9730448546a5a4f,Article,Scopus
Ivana Cirkovic,"Jotic A., Bozic D.D., Milovanovic J., Pavlovic B., Jesic S., Pelemis M., Novakovic M., Cirkovic I.",Biofilm formation on tympanostomy tubes depends on methicillin-resistant Staphylococcus aureus genetic lineage,2016,European Archives of Oto-Rhino-Laryngology,273,3,,615,620,0,4,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959138728&doi=10.1007%2fs00405-015-3607-8&partnerID=40&md5=5cddabf5530e7ae04139af32b8ef81f6,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Stepanovic S., Skov R., Trajkovic J., Grgurevic A., Larsen A.R.",Carriage and genetic diversity of methicillin-resistant Staphylococcus aureus among patients and healthcare workers in a Serbian University Hospital,2015,PLoS ONE,10,5,e0127347,0,0,0,23,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84930642983&doi=10.1371%2fjournal.pone.0127347&partnerID=40&md5=aca857b6ad7c3f2230666235432ae366,Article,Scopus
Ivana Cirkovic,"Bozic D.D., Milenkovic M.T., Ivkovic B.M., Larsen A.R., Cirkovic I.B.",Inhibitory effect of newly-synthesized chalcones on hemolytic activity of methicillin-resistant staphylococcus aureus,2015,Polish Journal of Microbiology,64,4,,379,382,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84959256955&doi=10.5604%2f17331331.1185237&partnerID=40&md5=c370221c3d4351a5e2d246ff571402fe,Article,Scopus
Ivana Cirkovic,"Delic S., Brkic S., Delic A., Cirkovic I.B.","A case report of Listeria monocytogenes meningoencephalitis in General Hospital ""Dr Radivoj Simonovir"" Sombor",2014,Medicinski pregled,67,12-Nov,,407,409,0,0,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84938502892&doi=10.2298%2fMPNS1412407C&partnerID=40&md5=94b1f482d2a8b2533c1d4bcc2d9c2219,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Knezevic M., Bozic D.D., Rasic D., Larsen A.R., Djukic S.",Methicillin-resistant Staphylococcus aureus biofilm formation on dacryocystorhinostomy silicone tubes depends on the genetic lineage,2014,Graefe's Archive for Clinical and Experimental Ophthalmology,253,1,,77,82,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926685836&doi=10.1007%2fs00417-014-2786-0&partnerID=40&md5=df45a1533e2f23c9cc75b09ee0dc3aba,Article,Scopus
Ivana Cirkovic,"Stegger M., Wirth T., Andersen P.S., Skov R.L., De Grassi A., Simões P.M., Tristan A., Petersen A., Aziz M., Kiil K., Cirkovic I., Udo E.E., del Campo R., Vuopio-Varkila J., Ahmad N., Tokajian S., Peters G., Schaumburg F., Olsson-Liljequist B., Givskov M., Driebe E.E., Vigh H.E., Shittu A., Ramdani-Bougessa N., Rasigade J.-P., Price L.B., Vandenesch F., Larsen A.R., Laurent F.",Origin and evolution of European community-acquired methicillin- resistant Staphylococcus aureus,2014,mBio,5,5,e01044-14,0,0,12,66,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908461725&doi=10.1128%2fmBio.01044-14&partnerID=40&md5=0ec3c4c1d8677a6486306cc4a9cd9b75,Article,Scopus
Ivana Cirkovic,"Vasiljevic Z., Jovcic B., Cirkovic I., Djukic S.",An examination of potential differences in biofilm production among different genotypes of Pseudomonas aeruginosa,2014,Archives of Biological Sciences,66,1,,117,121,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892406908&doi=10.2298%2fABS1401117V&partnerID=40&md5=0ee6394868e877ba5e0efec320049cd2,Article,Scopus
Ivana Cirkovic,"Pljesa T., He Q., Dakic G., Vignjevic-Krastavcevic M., Mikovic N., Cirkovic I.",Changes in genetic diversity of the Bordetella pertussis population in Serbia between 1953 and 2011,2014,Archives of Biological Sciences,66,1,,107,116,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892413659&doi=10.2298%2fABS1401107P&partnerID=40&md5=1ef6cbb595107506388d9168bc9c2113,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Dukic S., Carevic B., Mazic N., Mioljevic V., Stepanovic S.",Methicillin-resistant staphylococcus aureus nasal carriage among hospitalized patients and healthcare workers in the clinical center of Serbia,2014,Archives of Biological Sciences,66,1,,87,92,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892381795&doi=10.2298%2fABS1401087C&partnerID=40&md5=3ce282b15e7cb3343f9904539a64a2e6,Article,Scopus
Ivana Cirkovic,"Bozic D.D., Milenkovic M., Ivkovic B., Cirkovic I.",Antibacterial activity of three newly-synthesized chalcones & synergism with antibiotics against clinical isolates of methicillin-resistant Staphylococcus aureus,2014,Indian Journal of Medical Research,140,JUL,,130,137,0,20,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84906853360&partnerID=40&md5=2ec967e3847950d8a11e014c0d62f1c3,Article,Scopus
Ivana Cirkovic,"Bozic D.D., Milenkovic M., Ivkovic B., Cirkovic I.",Newly-synthesized chalcones-inhibition of adherence and biofilm formation of methicillin-resistant Staphylococcus aureus,2014,Brazilian Journal of Microbiology,45,1,,263,270,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84901921016&doi=10.1590%2fS1517-83822014000100038&partnerID=40&md5=48ce97ca64756790cccb3e6ca2df175d,Article,Scopus
Ivana Cirkovic,"Vivoda M., Arsic B., Garalejic E., Cirkovic I., Djukic S.",Examination of possible role of the chlamydial stress proteins in pathogenesis of ectopic pregnancy,2014,Srpski Arhiv za Celokupno Lekarstvo,142,2-Jan,,54,58,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940355529&doi=10.2298%2fSARH1402054V&partnerID=40&md5=f541856939285cb8ec4bf1b7cc17a7a6,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Pavlovic L., Konstantinovic N., Kostic K., Jovanovic S., Djukic S.",Phenotypic detection of beta-lactamases production in Enterobacteriaceae,2014,Srpski Arhiv za Celokupno Lekarstvo,142,8-Jul,,457,463,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922622956&doi=10.2298%2fSARH1408457C&partnerID=40&md5=02173881c44d0046d40913065f5d8cd7,Article,Scopus
Ivana Cirkovic,"Vukovic D., Parezanovic V., Savic B., Dakic I., Laban-Nestorovic S., Ilic S., Cirkovic I., Stepanovic S.","Mycobacterium fortuitum endocarditis associated with cardiac surgery, Serbia",2013,Emerging Infectious Diseases,19,3,,517,519,0,9,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84874262462&doi=10.3201%2feid1903.120763&partnerID=40&md5=da2bd254e74115d5edcc85194827c2b6,Letter,Scopus
Ivana Cirkovic,"Cirkovic I., Sørum M., Radenkovic D., Vlahovic M.S., Larsen A.R.",National surveillance reveals findings of Panton-Valentine leukocidin positive meticillin-resistant Staphylococcus aureus in Serbia,2013,Journal of Medical Microbiology,62,PART 2,,342,344,0,11,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872730550&doi=10.1099%2fjmm.0.051219-0&partnerID=40&md5=22b1d997cdc04f60badfc7911c6d1f6c,Article,Scopus
Ivana Cirkovic,"Djukic S., Cirkovic I., Arsic B., Garalejic E.",Diagnosis of bacterial vaginosis,2013,Srpski Arhiv za Celokupno Lekarstvo,141,8-Jul,,560,564,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84940344580&doi=10.2298%2fSARH1308560D&partnerID=40&md5=e423619129484d7a3e157c875ed9473d,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Djukic S., Vukovic D., Stevanovic G., Svabic-Vlahovic M., Stepanovic S.",Nasal carriage of methicillin-resistant Staphylococcus aureus among medical students of Belgrade university,2013,Srpski Arhiv za Celokupno Lekarstvo,141,6-May,,349,353,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84922687043&doi=10.2298%2fSARH1306349C&partnerID=40&md5=48a52ac23dd2f6d61d8e542efd356881,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Jovalekic M., Jegorovic B.",In vitro antibacterial activity of garlic and synergism between garlic and antibacterial drugs,2012,Archives of Biological Sciences,64,4,,1369,1376,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867787756&doi=10.2298%2fABS1200369C&partnerID=40&md5=5c8c8c343d62ed4eefeb6c509a618f6e,Article,Scopus
Ivana Cirkovic,"Zutic M., Cirkovic I., Pavlovic L., Asanin J., Jovanovic S., Zutic J., Asanin R.",First isolation of methicillin-resistant Staphylococcus aureus from pigs' clinical samples in Serbia,2012,Acta Veterinaria Brno,81,3,,225,227,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84872064169&doi=10.2754%2favb201281030225&partnerID=40&md5=ca9c09101c351c7499a3f22364d32ce3,Article,Scopus
Ivana Cirkovic,"Vivoda M., Cirkovic I., Aleksic D., Ranin L., Dukic S.",[Biology and intracellular life of chlamydia].,2011,Medicinski pregled,64,12-Nov,,561,564,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84858602397&doi=10.2298%2fMPNS1112561V&partnerID=40&md5=8ae9ccb3ee633f3ae6eac262c1cc1d57,Review,Scopus
Ivana Cirkovic,"Stepanovic S., Cirkovic I., Djukic S., Vukovic D., Svabic-Vlahovic M.",Public transport as a reservoir of methicillin-resistant staphylococci,2008,Letters in Applied Microbiology,47,4,,339,341,0,25,https://www.scopus.com/inward/record.uri?eid=2-s2.0-52449135110&doi=10.1111%2fj.1472-765X.2008.02436.x&partnerID=40&md5=b62c810e37294cf697c4cc1ed4aed6f1,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Hauschild T., Jezek P., Dimitrijevic V., Vukovic D., Stepanovic S.",Identification and antimicrobial susceptibility testing of Staphylococcus vitulinus by the BD Phoenix automated microbiology system,2008,Current Microbiology,57,2,,158,160,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46749120146&doi=10.1007%2fs00284-008-9169-x&partnerID=40&md5=68d0e69e756b02ee18f2363f91cccdb3,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Stepanovic S., Vukovic D., Svabic-Vlahovic M., Dimitrijevic V., Hauschild T.",Evaluation of the BD Phoenix Automated Microbiology System for detecting meticillin-resistant Staphylococcus aureus,2008,International Journal of Antimicrobial Agents,32,1,,94,95,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-46549084108&doi=10.1016%2fj.ijantimicag.2008.02.018&partnerID=40&md5=7c818c1a08966078c1e513c56dac1b92,Letter,Scopus
Ivana Cirkovic,"Stepanovic S., Dakic I., Hauschild T., Vukovic D., Morrison D., Jezek P., Cirkovic I., Petrás P.",Supplementary biochemical tests useful for the differentiation of oxidase positive staphylococci,2007,Systematic and Applied Microbiology,30,4,,316,318,0,5,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34248549719&doi=10.1016%2fj.syapm.2006.11.002&partnerID=40&md5=6ae5c759b4dc82725917990b3b5048a5,Article,Scopus
Ivana Cirkovic,"Stepanovic S., Vukovic D., Djukic S., Cirkovic I., Svabic-Vlahovic M.","Long-term analysis of Listeria monocytogenes vaginal carriage frequency in Belgrade, Serbia",2007,Acta Microbiologica et Immunologica Hungarica,54,2,,195,199,0,6,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34447564028&doi=10.1556%2fAMicr.54.2007.2.9&partnerID=40&md5=34b662af14b0330138de4ee63089fa06,Article,Scopus
Ivana Cirkovic,"Opavski N., Mijac V., Cirkovic I., Feucht H.H., Ranin L.",Biotypes of group a streptococci from patients with pharyngitis and soft tissue infections,2007,Clinical Microbiology and Infection,13,3,,320,322,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34247274238&doi=10.1111%2fj.1469-0691.2006.01614.x&partnerID=40&md5=d8b9e044d9a1e41736950cf87d56831a,Article,Scopus
Ivana Cirkovic,"Stepanovic S., Vukovic D., Hola V., Di Bonaventura G., Djukic S., Cirkovic I., Ruzicka F.",Quantification of biofilm in microtiter plates: Overview of testing conditions and practical recommendations for assessment of biofilm production by staphylococci,2007,APMIS,115,8,,891,899,0,612,https://www.scopus.com/inward/record.uri?eid=2-s2.0-34547916480&doi=10.1111%2fj.1600-0463.2007.apm_630.x&partnerID=40&md5=e79aaffcc766a192a1c854585ad2e363,Article,Scopus
Ivana Cirkovic,"Cirkovic I., Mijac V., Svabic-Vlahovic M., Dukic S., Ilic I., Stepanovic S.","Colonization of cental venous catheter in the Intensive Care Units at the Institute of Cardiovascular Disease ""Dedinje""--one year study",2005,Acta chirurgica Iugoslavica,52,3,,33,37,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-33748442714&doi=10.2298%2fACI0503033C&partnerID=40&md5=25a6a9062cf7531ff6267f3e178f74c2,Article,Scopus
Ivana Cirkovic,"Stepanovic S., Cirkovic I., Ranin L., Svabic-Vlahovic M.",Biofilm formation by Salmonella spp. and Listeria monocytogenes on plastic surface,2004,Letters in Applied Microbiology,38,5,,428,432,0,368,https://www.scopus.com/inward/record.uri?eid=2-s2.0-2142765394&doi=10.1111%2fj.1472-765X.2004.01513.x&partnerID=40&md5=b76be5903170a6f63b12d6f2e88dd7fd,Article,Scopus
Ivana Cirkovic,"Arsic-Arsenijevic V., Radonjic I., Mijac V., Cirkovic I.",Importance of microbiologic examination of vaginal secretions in the reproductive period [Znacaj mikrobioloskog ispitivanja vaginalnog sekreta u reproductivnom periodu.],2004,Srpski arhiv za celokupno lekarstvo,132,2-Jan,,44,49,0,1,https://www.scopus.com/inward/record.uri?eid=2-s2.0-3342925194&doi=10.2298%2fSARH0402044A&partnerID=40&md5=5a47aaeabd53d11a5c17a36cb649ae15,Review,Scopus
Ivana Cirkovic,"Stepanovic S., Cirkovic I., Mijac V., Svabic-Vlahovic M.","Influence of the incubation temperature, atmosphere and dynamic conditions on biofilm formation by Salmonella spp.",2003,Food Microbiology,20,3,,339,343,0,99,https://www.scopus.com/inward/record.uri?eid=2-s2.0-0037409339&doi=10.1016%2fS0740-0020%2802%2900123-5&partnerID=40&md5=177dd700645408fd71f6cb4e345bbe97,Article,Scopus
Ivana Colovic-Colovski,"Arsic-Arsenijevic V., Brankovic M., Colovic I., Dzamic A., Mitrovic S., Ratkov E.",Antimycotics Susceptibility Testing of Dermatophytes,2010,Srpski Arhiv za Celokupno Lekarstvo,138,8-Jul,,518,525,0,2,https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958120286&doi=10.2298%2fSARH1008518A&partnerID=40&md5=377c6790e620b77f250150d3a169a91c,Article,Scopus
Ivana Colovic-Colovski,"Maillard S., Gottstein B., Haag K.L., Ma S., Colovic I., Benchikh-Elfegoun M.C., Knapp J., Piarroux R.",The EmsB tandemly repeated multilocus microsatellite: A new tool to investigate genetic diversity of Echinococcus granulosus sensu lato,2009,Journal of Clinical Microbiology,47,11,,3608,3616,0,26,https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449674705&doi=10.1128%2fJCM.00938-09&partnerID=40&md5=039e7e0577c5ae89d2cee9eb20d6c7ed,Article,Scopus
Ana Banko,"Lazarevic I., Banko A., Miljanovic D., Cupic M.",Immune-escape hepatitis B virus mutations associated with viral reactivation upon immunosuppression,2019,Viruses,11,9,778,0,0,0,7,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071650152&doi=10.3390%2fv11090778&partnerID=40&md5=6e7863ba3334b6faf83cb731f332d586,Review,Scopus
